CUDA extension for structured kernels (Cauchy and Vandermonde multiplication) not found. Install by going to extensions/kernels/ and running `python setup.py install`, for improved speed and memory efficiency. Note that the kernel changed for state-spaces 4.0 and must be recompiled.
Falling back on slow Cauchy and Vandermonde kernel. Install at least one of pykeops or the CUDA extension for better speed and memory efficiency.
==> Preparing mnist data..
==> Building model..
Optimizer group 0 | 28 tensors | lr 0.01 | weight_decay 0.0
Optimizer group 1 | 12 tensors | lr 0.001 | weight_decay 0.0
  0%|          | 0/100 [00:00<?, ?it/s]Epoch: 0:   0%|          | 0/100 [00:00<?, ?it/s]
0it [00:00, ?it/s][A
Batch Idx: (84/844) | Loss: 2.442 | Acc: 10.423% (567/5440): : 84it [07:03,  5.04s/it][A
Batch Idx: (84/844) | Loss: 2.442 | Acc: 10.423% (567/5440): : 85it [07:03,  4.97s/it][A
Batch Idx: (85/844) | Loss: 2.441 | Acc: 10.447% (575/5504): : 85it [07:08,  4.97s/it][A
Batch Idx: (85/844) | Loss: 2.441 | Acc: 10.447% (575/5504): : 86it [07:08,  4.91s/it][A
Batch Idx: (86/844) | Loss: 2.440 | Acc: 10.399% (579/5568): : 86it [07:13,  4.91s/it][A
Batch Idx: (86/844) | Loss: 2.440 | Acc: 10.399% (579/5568): : 87it [07:13,  5.02s/it][A
Batch Idx: (87/844) | Loss: 2.438 | Acc: 10.369% (584/5632): : 87it [07:18,  5.02s/it][A
Batch Idx: (87/844) | Loss: 2.438 | Acc: 10.369% (584/5632): : 88it [07:18,  5.05s/it][A
Batch Idx: (88/844) | Loss: 2.437 | Acc: 10.393% (592/5696): : 88it [07:23,  5.05s/it][A
Batch Idx: (88/844) | Loss: 2.437 | Acc: 10.393% (592/5696): : 89it [07:23,  5.14s/it][A
Batch Idx: (89/844) | Loss: 2.436 | Acc: 10.382% (598/5760): : 89it [07:28,  5.14s/it][A
Batch Idx: (89/844) | Loss: 2.436 | Acc: 10.382% (598/5760): : 90it [07:28,  5.04s/it][A
